booking_id,hotel_id,customer_id,full_name,email,phone_number,booking_date,checkin_date,checkout_date,room_type,room_rate,num_guests,booking_channel,booking_status,payment_status,payment_method,tax_amount,discount_amount,city,state,country
BKG004923,HTL010,CUST02257,  Swati Pillai,SWATI.PILLAI@YAHOO.COM,7986716169,22-02-2024,11 May 2024,24-05-2024,Deluxe, 2543 ,4,WALK IN,Confirm,paid,U P I, 457.74 ,184.82,kolkatta,west bengal,India
BKG004924,HTL024,CUST37129,anjali bajaj,ANJALI.BAJAJ@MAIL.COM,8813396525,22-04-2024,27/06/24,"July 02, 2024",Sute,Rs 5133,3,walk-in,Confirmed,Pai d,DEBIT CARD,923.94,418,Bengaluru,KARNATAKA,India
BKG004925,HTL023,CUST65798,Rekha Rao  ,NA,9219165476,08/09/2024,06/10/24,10-10-2024,Sute,5278,4,website,cnfrmd,FAIL,Upi,Rs 950.04,376,Bombay,Maharashtra,India
BKG004926,HTL011,CUST73499,Swati Reddy  ,swati..reddy@mail.com,+919924176697,2024-04-10,"November 23, 2024",07-12-2024,  Deluxe, 2205 ,1,MMT,Canceled,Paid,NET BANKING,396.9,90,Kolkata,W Bengal,India
BKG004927,HTL002,CUST11273,Prakash Chopra,prakash.chopra@hotmail,+919690721209,05-03-2024,2024-12-05,11-12-2024,Standerd,1954,4,BOOKING.COM,Confirmed,Pendig,Debitcard,"""351.72""",235.10,Hyd,TELANGANA,India
BKG004928,HTL045,CUST18697,swati agarwal,swati.agarwal@mail.com,,2023-10-18,"May 27, 2024",06/06/2024,deluxe ,2995,5,walk-in,CONFIRMED,P A I D,CASH,539.10,,Mumbay,maharashtra,India
BKG004929,HTL048,CUST25786,ASHA SINGH,asha..singh@mail.com,8424-160-669,20-01-2024,08/06/2024,"June 10, 2024",  Deluxe, 2682 ,2,App,CONFIRMED,PAID,Net Banking,482.76,null,Hyd,TELANGANA,India
BKG004930,HTL036,CUST10580,NEHA SINGH,neha.singh@gmail,88433O7498,17/12/2023,02 Apr 2024,06 Apr 2024,Suites,5049,5,WebSite,CONFIRMED,PAId,Net Banking, 908.82 ,499,Hyderabad,TELANGANA,India
BKG004931,HTL009,CUST04213,POOJA TIWARI,pooja.tiwari@gmail.com,9741085719,31/12/23,"March 06, 2024",2024-03-18,deluxe ,Rs 2685,1,OTA-Booking.com,no show,Failed,Net Banking,INR483.3,340.47,kolkatta,WEST BENGAL,India
BKG004932,HTL006,CUST46483,Manoj  Mishra,manoj.mishra@gmail,7742-296-229,05-08-2023,2024-04-16,"April 29, 2024",delux,"""2852""",5,OTA-MakeMyTrip,Pndng,paid,U P I,513.36, 112.54 ,CHENNAI,Tamil Nadu,India
BKG004933,HTL020,CUST83499,tina bajaj,TINA.BAJAJ@MAIL.COM,,2023-10-19,11/01/24,14/01/2024,Deluxe,Rs 2536,1,Website,CONFIRMED,Pai d,DEBIT CARD,Rs 456.48,53.7,Bangalore,karnataka,India
BKG004934,HTL007,CUST52313,Prakash Bajaj  ,prakash.bajaj@yahoo,9706609884,21/07/2024,2025-01-18,25-01-2025,STANDARD,Rs 1436,1,app,Pending,Paid,Net Banking,Rs 258.48,Rs 78.6,Hyd,telangana,India
BKG004935,HTL045,CUST12864,  Naveen Gupta,NAVEEN.GUPTA@MAIL.COM,8535-178-066,21/04/2024,24/11/24,06/12/24,Standard,"1,825.00",1,Walk In,Pendng,FAILED,cash,328.50,Rs 45.44,New Delhi,NCT Delhi,India
BKG004936,HTL011,CUST39587,Neha  Bose,NA,8822-764-471,18/02/24,"December 10, 2024",24/12/24,Standard,,3,OTA-MakeMyTrip,no show,paidd,upi,Rs 336.24, 168.92 ,kolkatta,W Bengal,India
BKG004937,HTL008,CUST22716,Suresh Das  ,suresh.das@mail,8293723102,13-06-2024,06/08/2024,2024-08-09,Sute,Rs 5220,4,BOOKING.COM,CONFIRMED,PAID,Upi, 939.6 ,INR817.02,Hyd,TELANGANA,India
BKG004938,HTL005,CUST42269,Priya Sethi  ,priya.sethi@mail,N/A,18-06-2024,29-12-2024,01/05/2025,Standard ,"1,409.00",4,Mobile App,Cancelled,Pendig,Netbanking,253.62,29.74,Mumba,Maharastra,India
BKG004939,HTL045,CUST18243,ROHIT BAJAJ,,8986890677,15-06-2024,19 Dec 2024,26 Dec 2024,Standerd,INR1301,1,Mobile App,confirmed,PAId,U P I,234,151.25,CHENNAI,TamilNadu,India
BKG004940,HTL045,CUST26150,Kavya Sharma,kavya.sharma@outlook,+919125816736,09 Dec 2023,21/01/2024,2024-01-31,suite,5147.00,4,booking.com,pending,Pending,Net Banking,"""926.46""",N/A,Hyderabad,telangana,India
BKG004941,HTL010,CUST54567,PRIYA REDDY,priya..reddy@gmail.com,9829352761,"April 26, 2024",30 Jul 2024,12/08/24,Delux,"""2834""",2,Mobile App,cnfrmd,PAID,Crdit Card, 510.12 ,479,Kolkata,west bengal,India
BKG004942,HTL038,CUST39461,suresh das,sureshdas@,7470709913,05-03-2024,23/06/2024,26 Jun 2024,Deluxe,N/A,6,walkin,Confirmed,PAID,DEBIT CARD,403.02,Rs 213.28,Dehli,Delhi,India
BKG004943,HTL009,CUST38973,tina kumar,tina.kumar@mail,9771754733,"July 30, 2023",21 Mar 2024,24/03/2024,Sute,5015.00,5,walk-in,cnfrmd,Paid,Wallet, 902.7 ,328.77,Hyderabad,Telengana,India
BKG004944,HTL040,CUST82356,Naveen Gupta  ,NA,,2024-11-15,20/11/24,2024-11-29,dELuxE,"2,913.00",6,WebSite,CONFIRMED,pendng,Wallt,524.34,INR571.26,Dilhi,DELHI,India
BKG004945,HTL004,CUST24035,Arjun Rao  ,arjun.rao@mail,9511842753,2024-03-12,21 Jul 2024,08/01/2024,SUITE,Rs 4780,2,Walk In,Confirmed,Pendig,NET BANKING,860.40,742.49,Mumbay,maharashtra,India
BKG004946,HTL019,CUST57265,Swati Verma,,63996O0614,"June 11, 2023",13/01/2024,01/23/2024,Standard ,"1,963.00",1,WebSite,Confirm,Paid,cash,353.34,Rs 190.36,chenai,TamilNadu,India
BKG004947,HTL002,CUST07241,Ravi Singh,,6698-791-905,2024-11-15,22 Apr 2025,28 Apr 2025,STD,null,,Walk In,PENDING,paidd,wallet,Rs 223.2, 66.28 ,Calcutta,W Bengal,India
BKG004948,HTL049,CUST66037,Sanjay Agarwal,sanjayagarwal@,+91-65975 86213,24/02/2024,05 Apr 2024,16/04/2024,deluxe ,2317,,OTA-Booking.com,confirmed,failedd,cash,Rs 417.06,175.49,CHENNAI,TamilNadu,India
BKG004949,HTL039,CUST46866,Arjun Bose,ARJUN.BOSE@REDIFFMAIL.COM,INVALID,06 Oct 2024,08/01/2025,22 Jan 2025,executive, 3231 ,2,agoda,Confirm,P A I D,wallet,581.58,INR530.72,Bangloree,Karnataka,India
BKG004950,HTL022,CUST56056,kavya joshi,kavya.joshi@mail.com,,"November 06, 2024",20 Nov 2024,12/03/2024,EXECUTIVE,3390,3,agoda,cnfrmd,Pai d,NET BANKING,610.20,Rs 412.84,Bombay,Maharashtra,India
BKG004951,HTL047,CUST53774,anil iyer,aniliyer@,96732O9837,10 Oct 2023,24/03/24,04/04/2024,dELuxE,Rs 2814,5,WEBSITE,Confirmed,PAId,DEBIT CARD,Rs 506.52,INR82.67,Hyderabad,telangana,India
BKG004952,HTL014,CUST73258,Rohit  Chopra,ROHIT.CHOPRA@OUTLOOK.COM,61275O5875,07/04/2024,10-11-2024,15 Nov 2024,Delux,"2,904.00",4,MMT,No-show,Pai d,Net Banking,522.72, 185.91 ,Kolkota,west bengal,India
BKG004953,HTL049,CUST06897,Suresh  Khanna,,+918529259433,09/26/2023,21/01/2024,01/26/2024,Executtive,3512.00,5,AGODA,PENDING,P A I D,Debit Card,632, 212.23 ,Bangaluru,KARNATAKA,India
BKG004954,HTL040,CUST02304,Neha Khanna,NA,9417878042,10 Dec 2023,21/06/2024,2024-07-01,Suite,INR5235,1,MakeMyTrip,CONFIRMED,P A I D,DEBIT CARD,Rs 942.3,Rs 457.38,CHENNAI,Tamil Nadu,India
BKG004955,HTL018,CUST39635,ajay sethi,ajay.sethi@outlook.com,,30-10-2024,03/21/2025,04/04/25,Suite,"""4922""",4,Agoda,Pending,PAId,Debitcard,Rs 885.96, 778.33 ,Kolkota,WEST BENGAL,India
BKG004956,HTL009,CUST76065,Prakash Pillai  ,prakash.pillai@rediffmail.com,7909062373,"September 06, 2024",2024-12-09,12/14/2024,Standerd,1788,3,booking.com,Cncld,Pai d,Net Bankng,"""321.84""",240.45,Dilhi,NCT Delhi,India
BKG004957,HTL003,CUST16683,  Naveen Roy,naveen.roy@yahoo.com,8120008601,12/11/2023,14-02-2024,28/02/24,Standerd,"""1335""",1,WebSite,NO SHOW,faild,upi,240.30,95,dElhi,DELHI,India
BKG004958,HTL012,CUST74131,Divya Sethi,divya.sethi@gmail,65378O3442,13-09-2024,15 May 2025,17/05/25,Exec,3391.00,4,OTA-MMT,CONFIRMED,Pai d,csh,610.38,Rs 65.32,BENGALURU,Karnataka,India
BKG004959,HTL044,CUST07018,Meera Sharma  ,meerasharma@,+916085256697,28-06-2023,03-04-2024,2024-04-14,deluxe ,INR2602,5,WEBSITE,CANCEL,Paid,net banking,468.36,null,Hydrabad,TELANGANA,India
BKG004960,HTL021,CUST51467,Geeta Tiwari,geeta.tiwari@gmail,+919837721121,21/02/2025,2025-05-12,20/05/2025,Standard,"""1528""",4,Website,cnfrmd,PAId,UPI,275.04, 221.63 ,MUMBAI,Maharashtra,India
BKG004961,HTL014,CUST00098,Uma Chopra,umachopra@,8070077602,11/01/2024,28 Apr 2025,11 May 2025,standard, 1811 ,2,Booking.com,NoShow,Pending,Netbanking,325.98,"""269.51""",hyderabad,Telangana,India
BKG004962,HTL033,CUST67897,rekha shah,rekha..shah@yahoo.com,6416097362,16/10/2023,18 Jul 2024,25/07/2024,Sute,5410,4,makemytrip,Confirmed,PAId,Credit Card,"""973.8""",23.92,Channai,TAMIL NADU,India
BKG004963,HTL006,CUST07124,Ajay Pillai  ,ajaypillai@,9411329521,"April 17, 2024",29/06/2024,13 Jul 2024,suite ,5149,2,OTA-MMT,Confirmed,PAId,debit card,926,"""813.36""",Bangalore,karnataka,India
BKG004964,HTL038,CUST04427,  Manoj Agarwal,,,17/09/2023,13/04/24,19/04/24,Standard ,Rs 1252,6,Website,cnfrmd,Pai d,upi,,213.86,Mumbai,maharashtra,India
BKG004965,HTL018,CUST14032,Ravi Malhotra  ,ravimalhotra@,,06/19/2023,12-04-2024,14-04-2024,EXECUTIVE,3949,2,BOOKING.COM,CANCEL,PAID,WALLET,710.82,555.32,Hyd,TELANGANA,India
BKG004966,HTL003,CUST12767,Prakash Kapoor  ,prakash.kapoor@mail,9654551862,11/30/2024,2025-01-01,10 Jan 2025,executiv,"3,626.00",6,agoda,confirmed,paidd,DEBIT CARD,652.68,"""16.07""",dElhi,DELHI,India
BKG004967,HTL024,CUST74114,Anjali Dubey,anjali.dubey@rediffmail.com,6568460220,24-09-2024,03/23/2025,"March 26, 2025",EXECUTIVE,"3,786.00",4,WEBSITE,CONFIRMED,paid,wallet,"""681.48""","""563.12""",Mumba,maharashtra,India
BKG004968,HTL028,CUST43426,Swati Shah,,79783O7057,11/05/2024,"October 19, 2024",31 Oct 2024,standard,"1,444.00",2,Mobile App,confirmed,paidd,UPI,INR259.92,265.30,Kolkota,W Bengal,India
BKG004969,HTL019,CUST15918,Sanjay Singh  ,SANJAY.SINGH@REDIFFMAIL.COM,N/A,15/03/24,01/09/2024,13/09/24,suite, 5029 ,1,WEBSITE,CANCEL,pending,Creditcard,905.22,563,hyderabad,telangana,India
BKG004970,HTL014,CUST66955,deepak sharma,deepak.sharma@mail,6622-718-017,10/03/24,04/09/24,10/09/24,DELUXE,Rs 2882,6,WebSite,pending,P A I D,WALLET,INR518.76, 133.57 ,Mumba,MAHARASHTRA,India
BKG004971,HTL037,CUST06950,Uma Verma,uma.verma@outlook.com,N/A,17-09-2024,04/01/2025,07/04/25,delux,Rs 2246,5,Web Site,confirmed,Paid,CREDIT CARD,INR404.28,N/A,Madras,TAMIL NADU,India
BKG004972,HTL020,CUST67668,Maya Kapoor,maya.kapoor@mail.com,8963912282,06-05-2024,11/08/2024,13/08/24,EXECUTIVE,3364,6,Website,Confirm,Pai d,Net Banking,605.52,INR637.67,dElhi,DELHI,India
BKG004973,HTL012,CUST08116,MEERA KUMAR,meera..kumar@hotmail.com,INVALID,03/11/2023,27 May 2024,2024-06-03,delux,"2,518.00",1,Mobile App,confirmed,paid,Wallet, 453.24 ,INR334.34,Kolkota,W Bengal,India
BKG004974,HTL017,CUST02536,Sunil  Rao,SUNIL.RAO@YAHOO.COM,8109106093,07-05-2024,18-11-2024,"November 22, 2024",suite ,"""5280""",2,App,CONFIRMED,Pending,debit card,950.4,171.30,Bengluru,karnataka,India
BKG004975,HTL026,CUST40750,Deepak Roy,deepak.roy@yahoo,+918403923196,"May 15, 2024","January 10, 2025",01/19/2025,  Deluxe,"2,946.00",4,AGODA,confirmed,pending,debit card, 530.28 , 350.35 ,Hyderabad,Telangana,India
BKG004976,HTL037,CUST00846,KIRAN TIWARI,NA,N/A,2024-10-09,19/10/2024,22-10-2024,executiv,3759.00,1,OTA-Booking.com,Pending,PAID,Netbanking,676, 127.86 ,Mumbay,maharashtra,India
BKG004977,HTL027,CUST81745,Rahul Iyer  ,rahul.iyer@gmail,6289-880-631,18/06/2024,10/05/2024,09/10/2024,suite,5015,6,app,cnfrmd,PAID,wallet,902.70,INR988.62,Mumbai,MAHARASHTRA,India
BKG004978,HTL021,CUST15036,Kiran Reddy,kiran.reddy@outlook.com,N/A,01/07/2025,30/01/2025,"January 31, 2025",Suite,4751,5,booking.com,confirmed,pendng,NET BANKING,855.18,319.52,HYDERABAD,TELANGANA,India
BKG004979,HTL005,CUST02508,VIKAS KUMAR,,+916812750687,12 Sep 2023,"January 25, 2024",2024-02-07,executive,Rs 3700,6,Website,CONFIRMED,Paid,net banking,Rs 666.0,622.65,kolkatta,W Bengal,India
BKG004980,HTL031,CUST15865,  Vikas Pillai,vikas.pillai@rediffmail,INVALID,12/30/2024,27 Mar 2025,08 Apr 2025,  Deluxe,2299.00,1,Website,Canceled,Pndng,Cash,413.82,"""292.81""",BENGALURU,Karnataka,India
BKG004981,HTL036,CUST32402,Rekha Sharma  ,rekha..sharma@gmail.com,91021O1856,2023-11-29,"February 04, 2024","February 15, 2024",executiv,3259,4,Web Site,Confirmed,P A I D,debit card,586.62,INR527.13,bengaluru,KARNATAKA,India
BKG004982,HTL026,CUST62095,SANJAY SHARMA,,6492943168,29-10-2023,04/05/2024,2024-05-06,DELUXE,"2,377.00",3,Web Site,Confirmed,Pending,Crdit Card, 427.86 ,INR93.78,Dilhi,NCT Delhi,India
BKG004983,HTL042,CUST08288,NEHA REDDY,neha.reddy@mail.com,+919061657749,22/05/24,13/07/24,14 Jul 2024,  Deluxe,"""2680""",3,OTA-MMT,No-show,paid,CASH,482.40,439.60,Kolkata,WEST BENGAL,India
BKG004984,HTL045,CUST07295,Vikram Sharma,vikram.sharma@mail,7493162047,04/08/2025,22/04/2025,"April 23, 2025",Standard,INR1738,3,WEBSITE,confirmed,PAId,csh,312.84,59.72,Chenai,TAMIL NADU,India
BKG004985,HTL039,CUST39312,Rohit Shah,rohit.shah@mail,9465721231,04 Jan 2024,01/05/2024,2024-01-14,dELuxE,2508,4,Agoda,confirmed,paidd,CASH,451.44,INR500.68,CHENNAI,Tamilnadu,India
BKG004986,HTL025,CUST24124,mohan pandey,mohan.pandey@rediffmail.com,N/A,"August 07, 2024",02/10/24,09-10-2024,suite,"""5321""",4,MakeMyTrip,cnfrmd,paidd,Cash, 957.78 ,278.23,Chennai,TAMIL NADU,India
BKG004987,HTL001,CUST71660,Rekha Reddy,rekha.reddy@gmail.com,N/A,11 Nov 2024,28/04/2025,08/05/25,delux,2322,6,makemytrip,Pendng,FAIL,WALLET,417.96,3.66,Madras,Tamilnadu,India
BKG004988,HTL013,CUST80316,Asha Mukherjee,asha.mukherjee@mail.com,6345330526,12-11-2023,03/08/2024,10-08-2024,Standard ,1366,6,Walk In,confirmed,P A I D,Debit Card,245.88,55.97,BENGALURU,Karnataka,India
BKG004989,HTL038,CUST80893,Ajay Pillai  ,,7892552953,11/11/24,01/03/25,15/03/2025,STANDARD,1425,6,Walk In,cnfrmd,Pending,Net Banking,256,101.91,Calcutta,W Bengal,India
BKG004990,HTL046,CUST02397,  Lata Sharma,lata..sharma@rediffmail.com,8662118010,19-12-2023,06/02/24,17/02/2024,STANDARD,null,1,App,NoShow,Pai d,CASH,225.54,INR142.38,Hyderabad,telangana,India
BKG004991,HTL028,CUST24224,NISHA JOSHI,NISHA.JOSHI@OUTLOOK.COM,8001023796,"October 09, 2023",25-04-2024,05/09/2024,Standerd,Rs 1695,5,OTA-MakeMyTrip,confirmed,paid,Upi,305.10, 222.29 ,kolkatta,WEST BENGAL,India
BKG004992,HTL003,CUST03944,nisha sethi,nisha.sethi@yahoo.com,8270-012-726,2024-09-22,"April 21, 2025",24-04-2025,Executive,3647.00,2,Mobile App,N/S,pendng,Netbanking,656,"""199.58""",Channai,Tamilnadu,India
BKG004993,HTL008,CUST71655,  Anil Agarwal,anil.agarwal@hotmail.com,6623430212,2024-06-11,08/09/2024,09 Sep 2024,Sute,5411.00,1,makemytrip,NoShow,paid,Netbanking,Rs 973.98,"""815.49""",Hydrabad,Telengana,India
BKG004994,HTL033,CUST62976,Asha Shah,NA,N/A,08 Feb 2024,17/02/2024,02/26/2024,dELuxE,2339,1,walk-in,CONFIRMED,PAID,debit card,"""421.02""",396.28,CHENNAI,Tamil Nadu,India
BKG004995,HTL010,CUST13110,Ajay  Patel,ajay.patel@mail,8627085531,2024-06-28,04/17/2025,2025-04-22,STANDARD,1304,4,APP,no-show,Pai d,Credit Card, 234.72 ,INR167.02,bengaluru,Karnataka,India
BKG004996,HTL027,CUST64614,Nisha Das,nisha..das@hotmail.com,6463552853,05/31/2024,08/06/2024,21 Jun 2024,EXECUTIVE,3712.00,3,WALK IN,Confirmed,Pndng,Debit Card,668.16,291.20,DELHI,delhi,India
BKG004997,HTL042,CUST36069,Arjun Iyer,arjun.iyer@yahoo.com,8681644044,22/12/2023,"July 21, 2024",01-08-2024,Standerd,1300,4,Agoda,NO SHOW,PENDING,NET BANKING,234.0,101,chenai,Tamil Nadu,India
BKG004998,HTL008,CUST14069,Geeta Pillai  ,geeta.pillai@gmail,92897O4656,22/04/24,27/05/2024,06/04/2024,suite ,"4,974.00",2,website,Confirmed,paidd,Credit Card,895.32,726.07,Bombay,MAHARASHTRA,India
BKG004999,HTL025,CUST55684,Rohit Iyer  ,,INVALID,02-02-2024,11 Oct 2024,14/10/24,DELUXE,N/A,1,Agoda,Canceled,Pai d,WALLET,445.68,Rs 111.07,hyderabad,Telengana,India
BKG005000,HTL024,CUST04644,Rohit Khanna,,+917201535688,"May 05, 2024",2025-02-10,"February 18, 2025",Suite,5195,4,Web Site,Confirm,Paid,Crdit Card,935.1,Rs 165.43,Dilhi,NCT Delhi,India
BKG005001,HTL002,CUST73953,  Naveen Tiwari,naveen.tiwari@rediffmail,+918400763107,2023-10-29,05/03/2024,2024-03-13,executive,3350.00,6,walkin,Confirm,Paid,Crdit Card, 603.0 ,null,Mumba,MAHARASHTRA,India
BKG005002,HTL006,CUST76093,vikas gupta,,INVALID,2024-04-09,14/06/24,26 Jun 2024,dELuxE,2656.00,3,OTA-Agoda,Confirm,P A I D,upi,"""478.08""",Rs 198.27,MUMBAI,MAHARASHTRA,India
BKG005003,HTL036,CUST84556,NISHA MEHTA,,,08/31/2024,11/25/2024,26-11-2024,SUITE,4814.00,1,BOOKING.COM,cnfrmd,pending,credit card,866.52,496.10,KOLKATA,WEST BENGAL,India
BKG002245,HTL038,CUST81249,Manoj Joshi,MANOJ.JOSHI@OUTLOOK.COM,9963-496-980,08 Mar 2024,16/07/2024,2024-07-22,Delux,INR2262,4,walkin,cancel,P A I D,credit card, 407.16 ,Rs 27.93,hyderabad,Telengana,India
BKG005005,HTL019,CUST46495,Meera Patel,meerapatel@,,19 Sep 2024,04/14/2025,19/04/2025,Standard,"1,220.00",1,agoda,CONFIRMED,PAId,Net Bankng,219,Rs 33.44,Bangalore,Karnataka,India
BKG005006,HTL031,CUST61330,Deepak Agarwal,deepak.agarwal@outlook.com,INVALID,19/04/24,19/05/24,"May 20, 2024",Deluxe,2265,1,OTA-MakeMyTrip,CONFIRMED,P A I D,upi,Rs 407.7, 210.93 ,Delhi,NCT Delhi,India
BKG005007,HTL019,CUST60077,Harish Mehta,harish..mehta@mail.com,7952-216-817,29/10/2024,"November 25, 2024",2024-11-26,Standard ,"1,737.00",5,walk-in,Confirm,failedd,cash,Rs 312.66,INR231.66,CHENNAI,Tamilnadu,India
BKG005008,HTL019,CUST20751,Pooja  Roy,POOJA.ROY@YAHOO.COM,8762088819,25/10/23,2024-01-08,01/09/2024,STANDARD, 1431 ,3,APP,cnfrmd,paidd,WALLET,Rs 257.58,212.82,Bengaluru,Karnataka,India
BKG005009,HTL009,CUST65957,Ravi Mukherjee,ravi.mukherjee@yahoo.com,9780476762,07/06/23,02-03-2024,14/03/2024,DELUXE,INR2811,6,Website,NoShow,Pai d,Cash,Rs 505.98,131.21,CHENNAI,TamilNadu,India
BKG002108,HTL020,CUST68821,Arjun Verma,arjun.verma@hotmail,+917335993409,2024-03-23,"May 19, 2024",02-06-2024,DELUXE,Rs 2625,1,APP,Pending,Paid,U P I,472,136.13,Madras,TAMIL NADU,India
BKG005011,HTL042,CUST08227,Vikas Pillai  ,vikas.pillai@hotmail,+91-70948 77807,"October 20, 2023",25 Jul 2024,07-08-2024,DELUXE,Rs 2381,1,app,no show,P A I D,upi,428,257,MUMBAI,MAHARASHTRA,India
BKG005012,HTL040,CUST19845,Manoj  Nair,manoj.nair@hotmail.com,77029O9715,07/08/2024,04 Apr 2025,11-04-2025,Executive,INR3618,6,Walk In,N/S,PAID,Wallt,651.24,656.28,Dehli,NCT Delhi,India
BKG005013,HTL017,CUST73813,LATA KAPOOR,lata.kapoor@gmail.com,6330341307,"July 27, 2024",11/01/25,01/17/2025,Delux,2895,5,AGODA,cnfrmd,Pai d,Crdit Card,INR521.1,Rs 125.67,Bangalore,Karnatak,India
BKG005014,HTL043,CUST18356,geeta tiwari,geeta..tiwari@gmail.com,65149O7789,04 May 2024,10/09/2024,15/10/2024,STANDARD,1523.00,3,Web Site,CONFIRMED,PAID,wallet, 274.14 ,99.0,bengaluru,KARNATAKA,India
BKG005015,HTL012,CUST39706,Asha Kapoor,asha.kapoor@mail,7833207380,08 May 2023,14 Jan 2024,21 Jan 2024,Standerd,INR1548,4,AGODA,Cancelled,Paid,debit card,278.64, 90.63 ,Hyderabad,Telangana,India
BKG005016,HTL011,CUST08941,Swati Mehta,,84730O6794,06/08/2024,01/26/2025,02/09/2025,suite,5410,3,makemytrip,Pndng,FAIL,UPI,973.80,"""836.77""",Bangalore,KARNATAKA,India
BKG005017,HTL009,CUST84560,Neha Iyer,NEHA.IYER@OUTLOOK.COM,9405-685-597,2024-10-05,2025-01-05,2025-01-12,Delux,Rs 2296,6,APP,confirmed,PAId,Upi,413.28,320,chenai,Tamilnadu,India
BKG005018,HTL009,CUST61834,  Tina Gupta,tina.gupta@hotmail.com,69980O8636,02/04/2025,"March 13, 2025",22 Mar 2025,STD, 1721 ,6,BOOKING.COM,confirmed,Pendig,UPI,"""309.78""",304.03,Bangloree,Karnatak,India
BKG005019,HTL003,CUST23643,  Rajesh Mishra,rajesh..mishra@gmail.com,6568921668,23/03/24,10/20/2024,28 Oct 2024,DELUXE,2612.00,2,OTA-Booking.com,confirmed,FAIL,DEBIT CARD,"""470.16""",Rs 297.76,Hyderabad,Telengana,India
BKG005020,HTL023,CUST66451,prakash kumar,prakash.kumar@mail,N/A,05/01/2024,18 May 2024,26-05-2024,Delux,2347,1,booking.com,Pendng,paid,upi,422,INR98.25,Kolkota,West Bengal,India
BKG005021,HTL045,CUST68870,Swati  Bajaj,swati.bajaj@yahoo,75273O6552,04/03/2024,"April 12, 2024",04/23/2024,executiv,Rs 3557,2,makemytrip,Canceled,pending,Debit Card,640.26,Rs 207.34,Hyd,Telengana,India
BKG001095,HTL020,CUST42478,Swati Patel,swati.patel@yahoo,+91-84397 69068,30/10/23,19-07-2024,29-07-2024,dELuxE, 2246 ,5,WebSite,no-show,pendng,wallet,404.28,"""113.7""",Mumbai,maharashtra,India
BKG005023,HTL019,CUST76117,  Anil Mishra,anil.mishra@mail,+916358743254,29-11-2023,22/02/2024,07/03/2024,dELuxE,2773,4,app,CONFIRMED,paid,Upi, 499.14 ,N/A,MUMBAI,Maharashtra,India
BKG005024,HTL038,CUST80934,Mohan Joshi,mohan.joshi@outlook.com,+919364749008,06 May 2024,15/09/2024,22 Sep 2024,standard,1763,1,agoda,Confirmed,PAID,Net Bankng,Rs 317.34,"""253.78""",Hyderabad,TELANGANA,India
BKG005025,HTL008,CUST08857,naveen kapoor,naveen.kapoor@mail,7553069829,10/09/2023,27 Jul 2024,2024-08-10,executiv,3605.00,4,agoda,Cancelled,Pai d,Net Bankng,Rs 648.9,INR215.73,Dilhi,NCT Delhi,India
BKG005026,HTL050,CUST02608,Ajay Roy,NA,8687-655-366,01 Nov 2024,10/01/2025,18/01/2025,Suites,Rs 5146,5,MMT,cnfrmd,P A I D,DEBIT CARD,926.28,INR408.41,Hyderabad,Telangana,India
BKG001859,HTL041,CUST13923,Sanjay Kumar  ,sanjay.kumar@rediffmail.com,88087O5120,2024-01-21,04-04-2024,18/04/24,delux,2701,2,WEBSITE,cnfrmd,PENDING,debit card,N/A,65.85,kolkatta,W Bengal,India
BKG005028,HTL010,CUST62445,REKHA CHATTERJEE,REKHA.CHATTERJEE@OUTLOOK.COM,,2025-03-08,2025-03-16,29 Mar 2025,standard, 1223 ,6,booking.com,Confirmed,PENDING,Net Banking,220.14,87,BENGALURU,Karnatak,India
BKG005029,HTL030,CUST30348,Sunita Sethi  ,sunitasethi@,+918777184032,09-01-2025,2025-02-04,02/13/2025,delux,2876.00,4,Mobile App,confirmed,PAID,cash,517,Rs 24.36,Hyderabad,TELANGANA,India
BKG000181,HTL006,CUST31014,  Sunita Joshi,NA,9607806446,21-02-2025,04/23/2025,2025-04-26,  Deluxe,Rs 2812,6,WebSite,No-show,failed,WALLET, 506.16 ,null,Dilhi,NCT Delhi,India
BKG005031,HTL030,CUST02851,Anil Khanna,anil.khanna@mail,N/A,11 Aug 2024,2024-12-20,2024-12-28,delux,"2,432.00",5,APP,cnfrmd,paid,Netbanking,INR437.76,,Hyderabad,Telangana,India
BKG005032,HTL014,CUST50343,Mohan Singh  ,MOHAN.SINGH@YAHOO.COM,7465947051,29/08/24,05-11-2024,11/19/2024,Standard ,Rs 1984,4,Website,Pendng,P A I D,UPI,357.12,"""24.32""",Chennai,TAMIL NADU,India
BKG005033,HTL012,CUST55058,Mohan  Tiwari,mohantiwari@,6524-004-052,23/01/24,27-02-2024,07 Mar 2024,Standard,1767.00,1,BOOKING.COM,confirmed,P A I D,Credit Card,318.06,Rs 271.95,chenai,TamilNadu,India
BKG005034,HTL003,CUST08117,Mohan Mukherjee  ,NA,9257-026-206,09/04/2024,13-11-2024,2024-11-22,Exec, 3265 ,1,booking.com,Confirmed,paid,Debitcard,587.70,"""599.25""",Mumba,MAHARASHTRA,India
BKG005035,HTL014,CUST15005,Swati Sharma,swati..sharma@hotmail.com,INVALID,2023-05-10,12/01/2024,22/01/24,Executive,3579,4,website,confirmed,PAId,UPI,644.22,357.22,Madras,TAMIL NADU,India
